,logFC,AveExpr,t,P.Value,adj.P.Val,B
GT_CpG_50:chr25:13967789-13968532_696638,1.78081708540541,0.129894325363636,7.9573678186695,4.49481863963896e-10,1.42401781737133e-08,12.7301535534807
GT_CpG_64:chr17:40080576-40081304_793992,1.77943018950579,-0.169336382863636,7.26217272773863,4.6033422705783e-09,1.15713390314557e-07,10.4194478762483
GT_CpG_192:chr32:15321605-15324028_270687,1.77839874782626,0.544210812022727,8.69503842827594,3.98345956418172e-11,1.57153769479965e-09,15.1397304053876
GT_CpG_39:chr6:70574308-70574943_600154,1.77648440740927,0.173409665477273,5.46133113558772,2.0480575430908e-06,2.90864526932551e-05,4.39108026083339
GT_CpG_71:chr2:16490411-16491222_848605,1.77579118941313,-0.384009023409091,4.15666086058559,0.000145864311215055,0.00121323757657103,0.229619916401271
GT_CpG_36:chr28:13420876-13421402_565521,1.77265035929344,0.341755731704545,10.4614839241245,1.53997268926658e-13,1.15433272842044e-11,20.6650261831468
GT_CpG_38:chr2:28100736-28101291_589045,1.77176683898456,0.512076832159091,10.6617247550338,8.40652029595659e-14,6.81965312060946e-12,21.26668249301
GT_CpG_20:chr27:9218574-9219006_315605,1.76945011612355,0.866365176272727,13.8684026044506,1.04374239641871e-17,3.08019065160449e-15,30.1797048413103
GT_CpG_96:chr28:27628065-27629295_977377,1.76838353886487,0.705327798045455,12.8392185026863,1.62470879009051e-16,2.87228588414161e-14,27.4659500655791
GT_CpG_79:chr18:44570813-44571769_890897,1.76808842083784,0.170831781613636,7.3820560577727,3.07473744111625e-09,8.01935174360446e-08,10.8200252788781
GT_CpG_55:chr22:61006106-61006939_735628,1.76657737110811,0.389373886159091,6.96560052723161,1.25336937263213e-08,2.9068707126782e-07,9.42581502858473
GT_CpG_23:chr5:13668448-13668896_381653,1.76316006414672,0.0269792829545454,11.5170059923137,6.71482101902137e-15,7.12931379523802e-13,23.7768065880962
GT_CpG_94:chr23:9389240-9390225_968505,1.76268237867568,-0.153814361386364,6.56592771925513,4.8595540883951e-08,1.00403102358853e-06,8.08316829978839
GT_CpG_139:chr14:30322967-30325054_141383,1.76128147710425,0.858417353318182,12.4354770079717,4.94357720036882e-16,7.23751288643058e-14,26.3639644908956
GT_CpG_40:chr9:24985688-24986308_610135,1.7592019237027,0.851745538386364,7.88689834000153,5.68069916951927e-10,1.75665779021793e-08,12.4974478566803
GT_CpG_41:chr22:13862852-13863465_614968,1.75900794812355,-0.0199397527272727,6.26699631747758,1.34126507752415e-07,2.5022037750387e-06,7.0787877238764
GT_CpG_73:chr20:56312352-56313081_859312,1.75647811151737,1.09808614738636,17.4970089706384,1.70878237071346e-21,3.07532226669754e-18,38.736822972056
GT_CpG_90:chr31:27668228-27669499_949331,1.75604149880309,0.6161850775,10.1537655022033,3.94328501951271e-13,2.62039679514746e-11,19.7302552969362
GT_CpG_27:chr15:54428552-54428983_445285,1.75223520954054,1.21882471711364,11.5097839092663,6.85693948625562e-15,7.25963940693148e-13,23.7560184645915
GT_CpG_45:chr1:107478517-107479281_650945,1.75204956709267,0.566384300977273,9.50440365788152,2.98199303206692e-12,1.56529575418538e-10,17.7181579208527
GT_CpG_168:chr25:5059516-5061670_207813,1.75185075195753,0.688328499522727,9.39287991666335,4.24291653052438e-12,2.15474618763582e-10,17.3673665121426
GT_CpG_29:chr3:8750411-8750868_483140,1.75102730103475,0.489312151727273,13.8034352222461,1.23650607086473e-17,3.36996955729443e-15,30.0123791203152
GT_CpG_36:chr34:30977207-30977849_566947,1.75075711376448,-0.0817540682045454,4.59815257780417,3.56197038960091e-05,0.000360710857151722,1.59643406945889
GT_CpG_99:chr25:11748259-11749599_990512,1.7497009677529,0.788849358727273,11.5911260108777,5.41817619447478e-15,5.93765571908539e-13,23.9897523845434
GT_CpG_20:chr14:40341512-40341957_311389,1.74938658701158,0.432997638818182,8.29166153811619,1.48910994636106e-10,5.19610970494967e-09,13.8283962735593
GT_CpG_173:chr34:4612043-4613555_223899,1.74799390706564,0.780403637590909,12.1330793376599,1.15313234438962e-15,1.54350882626352e-13,25.5245359190682
GT_CpG_58:chr1:8815806-8816606_754867,1.74617177002317,0.674909091272727,9.94314204510975,7.55716985138457e-13,4.57568931922524e-11,19.0834181366424
GT_CpG_133:chr20:13650410-13652228_124399,1.74194729743629,0.616838369727273,12.6647787500301,2.62107731392141e-16,4.27110246297654e-14,26.9924489304764
GT_CpG_27:chr2:42590360-42590848_449483,1.74133633092278,-0.630915196568182,4.53334689716529,4.39272077461582e-05,0.000431659103072434,1.39253978667666
GT_CpG_26:chr18:21409782-21410305_429928,1.74118218933977,0.0366421576590909,5.74482350306697,7.87636533572238e-07,1.23617377059271e-05,5.33155892127115
GT_CpG_100:chr2:41270825-41272279_2437,1.74059908860618,0.308189864522727,8.76930727272101,3.13058117737164e-11,1.27057946554663e-09,15.3793699382205
GT_CpG_35:chr10:3332958-3333477_550507,1.73806413607722,0.239497648181818,5.38161071602776,2.67645190399401e-06,3.67707994537359e-05,4.12812415951755
GT_CpG_75:chr34:2521664-2522629_871653,1.73773058623938,0.447594670090909,12.7255245231097,2.21800174562722e-16,3.71109318858762e-14,27.1577891286948
GT_CpG_81:chr25:24729644-24730814_901685,1.73617975942471,0.550226078295455,9.3879817186065,4.30929365515596e-12,2.17372835668358e-10,17.3519253936519
GT_CpG_36:chr13:42957109-42957612_837894,1.73544169976448,1.01982071393182,13.2156291283169,5.86414554717184e-17,1.22783413945505e-14,28.4742074197172
GT_CpG_24:chr12:31335868-31336395_391918,1.73393515623938,0.3257970715,6.6509917475956,3.64076914386712e-08,7.6908309280061e-07,8.36908398273365
GT_CpG_189:chr32:28636885-28639121_257366,1.73371941853668,0.174235511704545,9.00845563140733,1.44703110841363e-11,6.38038575438052e-10,16.1469798751439
GT_CpG_320:chr16:44113357-44117466_510168,1.73363784792664,0.729421890522727,14.9420567755274,6.81351263457546e-19,3.36004789514807e-16,32.869687040932
GT_CpG_39:chr35:25051485-25051982_598672,1.73347775966796,-1.00657682586364,3.3632920769999,0.00159894378383644,0.00881795380729926,-2.06012970804089
GT_CpG_99:chr6:38018350-38019848_992235,1.73224349354826,-0.20779175875,7.20680364867169,5.54807007946954e-09,1.37342218301479e-07,10.2342052399279
GT_CpG_207:chr1:58009588-58011865_306863,1.72891937044016,0.582888326909091,14.9927514226708,6.00936916259455e-19,3.08527598417645e-16,32.9932606658855
GT_CpG_72:chr7:19674519-19675579_856149,1.7287731529807,0.291511140318182,8.10114062579612,2.79141163297054e-10,9.23519470671516e-09,13.2036696029806
GT_CpG_45:chr30:24813744-24814423_653276,1.72860065234749,0.901579690681818,14.4800128875736,2.16928838777636e-18,7.89347179470584e-16,31.7292629496756
GT_CpG_27:chr3:51512505-51513104_451467,1.72839826486486,0.340322343636364,8.67549330813323,4.24462875472989e-11,1.66406319140713e-09,15.0765688692583
GT_CpG_75:chr7:22448615-22449626_872639,1.72815102541313,-0.0869002474090909,4.93999601588559,1.16395462452526e-05,0.000134807958506125,2.68748512397512
GT_CpG_103:chr1:97334803-97335904_14675,1.72701194025483,-0.00919334804545455,6.01402417236027,3.16536619168998e-07,5.46452139559414e-06,6.23057811117946
GT_CpG_43:chr15:45025176-45025844_631179,1.72369519683398,0.959042227545455,18.4721876538752,2.06061432994094e-22,6.43581370598805e-19,40.7952182177658
GT_CpG_28:chr16:45568343-45568912_461301,1.72320798365251,-1.13127645359091,4.041751013937,0.000208874189423751,0.00164151724584038,-0.116649982450132
GT_CpG_197:chr2:65972992-65975688_285333,1.72208236672587,0.619794627045455,14.850305191697,8.55866097295091e-19,3.77376534829679e-16,32.6452576870288
GT_CpG_197:chr14:22631645-22634074_284561,1.72163795836293,0.871799464727273,12.9945785086739,1.06458887960858e-16,2.0050113878819e-14,27.8843227653374
GT_CpG_105:chr28:27994774-27996019_23862,1.71947177561776,0.55239573325,9.90536032624053,8.49747395574926e-13,5.07128704438736e-11,18.9667927203082
GT_CpG_82:chr1:38511661-38512471_906017,1.71868095662548,-0.425355101772727,4.69759834335251,2.57806740569105e-05,0.000271261617905376,1.91124573125004
GT_CpG_147:chr27:14619284-14621065_161886,1.71693054555212,1.2504190165,15.36643749913,2.40225614116197e-19,1.4887813187221e-16,33.8948446762476
GT_CpG_101:chr8:28479947-28481333_8177,1.71630609590734,0.382184169545455,7.67231376888969,1.16181715797852e-09,3.34742662080402e-08,11.786533965271
GT_CpG_93:chr1:89873181-89874274_962951,1.71629173782625,-0.461724256295455,3.85871552994163,0.000367181107458449,0.00263530845010249,-0.658873890083275
GT_CpG_265:chr1:57527422-57530624_425104,1.71551626832819,0.564505058068182,10.5542371673374,1.16267660314304e-13,8.94783499162179e-12,20.9443718326313
GT_CpG_157:chr18:44921938-44923416_274814,1.7152805709305,0.798310920840909,13.7384062027745,1.46584816194799e-17,3.79984903642591e-15,29.8443642639181
GT_CpG_40:chr4:6159033-6159513_609078,1.71497483427413,0.16561754825,5.3983462139766,2.53036362945531e-06,3.49946488813121e-05,4.18326319829945
GT_CpG_44:chr25:3983967-3984557_642268,1.71467589757915,0.293722227522727,7.87089570016529,5.9912763437758e-10,1.84205944289067e-08,12.4445494512871
GT_CpG_143:chr10:65903640-65905491_150483,1.71401784349421,0.380056247431818,7.56439478170706,1.66721480246684e-09,4.60513687086276e-08,11.4277883707086
GT_CpG_57:chr1:100283994-100284840_748071,1.71138657730888,0.746722842204545,12.1898062903867,9.82856507555097e-16,1.329836788688e-13,25.6829267088023
GT_CpG_189:chr2:3413733-3416469_257212,1.71030264302317,-0.374023541704545,5.13427496934574,6.1145212634396e-06,7.66329476039859e-05,3.3175645001737
GT_CpG_47:chr25:45696913-45697638_672066,1.70906733345174,-0.152898491181818,6.28916349989628,1.24399408980119e-07,2.34054490419974e-06,7.15321570557823
GT_CpG_39:chr6:57975989-57976686_600104,1.70784130018147,0.579070062295455,7.64746397091411,1.26247454088685e-09,3.5955642892687e-08,11.7039960695563
GT_CpG_33:chr28:12453212-12453797_531514,1.70617032580695,0.605962994181818,11.0494738925116,2.64193388500692e-14,2.40917372448113e-12,22.4167124537489
GT_CpG_58:chr1:101527587-101528455_754264,1.70613191040541,0.97372698875,10.0792966472564,4.95979056579758e-13,3.18301353793711e-11,19.5022032016924
GT_CpG_30:chr8:29163668-29164209_496121,1.7059885340695,-0.075088231,5.92387552355127,4.29679691682376e-07,7.15413823392437e-06,5.92901068026707
GT_CpG_83:chr4:39240354-39241322_915704,1.70468797541313,0.518407072545455,9.24318229190135,6.82742630868507e-12,3.26384069672459e-10,16.8941768923214
GT_CpG_126:chr14:12860183-12861815_102694,1.70344415031274,1.03298035956818,12.3373617194859,6.49882161284628e-16,9.36805135491792e-14,26.0929298661063
GT_CpG_37:chr18:7083968-7084590_573938,1.70249110376834,0.613089718636364,7.67895711579125,1.13630328637066e-09,3.29369766975142e-08,11.8085925606675
GT_CpG_57:chr29:6640149-6640792_749750,1.70219004741313,0.730606775181818,10.2029083677026,3.39073846254381e-13,2.2980377366669e-11,19.880360036842
GT_CpG_79:chr4:11607420-11608616_893083,1.70213837960232,0.34355916325,6.61173280147551,4.15970720807638e-08,8.70472732839165e-07,8.23712993179617
GT_CpG_89:chr1:94721725-94722881_944069,1.70178465367568,0.809070458045455,20.4140371812614,3.90951208054803e-24,3.66311508167149e-20,44.6289112856655
GT_CpG_149:chr28:13440607-13442687_167036,1.70170791925483,-0.512002270340909,5.91454393383855,4.43482053898499e-07,7.35779721029741e-06,5.89782086745488
GT_CpG_72:chr19:26397045-26397993_852973,1.70170103720463,0.387058956909091,5.9352805299293,4.13390670669123e-07,6.91672720803932e-06,5.96713771990747
GT_CpG_39:chr24:1093711-1094328_596768,1.70132306845946,0.111437230840909,8.28600281363514,1.51708766905929e-10,5.27938057090742e-09,13.8098883527375
GT_CpG_106:chr20:51037460-51038900_28165,1.70023082533591,1.07665708795455,9.09796863973289,1.08579815884366e-11,4.89706729185337e-10,16.4326652769687
GT_CpG_55:chr26:12496451-12497277_736097,1.69815995948263,1.09621490931818,13.7442359374266,1.44362913006952e-17,3.78362071090038e-15,29.8594481869005
GT_CpG_118:chr37:25550991-25552595_74445,1.69814893146718,0.176548961045455,6.39182003287983,8.77786990475152e-08,1.7143693060385e-06,7.49803274019617
GT_CpG_61:chr23:29074116-29075155_773914,1.69798302588803,0.74211051625,11.9593695672619,1.88571715446456e-15,2.34022494146282e-13,25.036854412988
GT_CpG_72:chr6:25249303-25250229_855864,1.69386508781467,0.702236993545455,9.03439647981597,1.33134544741812e-11,5.90502911524067e-10,16.2298644030918
GT_CpG_95:chr31:30259516-30260894_973729,1.69331326191892,0.242749936704545,3.78457592507857,0.000460093743052644,0.00319421921742073,-0.875010320394212
GT_CpG_28:chr10:6677307-6677782_459851,1.69241416203861,-0.744624229272727,3.90245137215382,0.000321171172965828,0.00235957406731496,-0.530403906342546
GT_CpG_62:chr6:17872282-17873207_782319,1.69064523420463,0.672035958659091,11.1760095941562,1.81846143435853e-14,1.7565493839774e-12,22.7876903760346
GT_CpG_74:chr22:51981208-51982245_865412,1.68924122899228,0.0110645973409091,7.21069998729084,5.47563809621259e-09,1.35728465746e-07,10.2472453008971
GT_CpG_23:chr14:34799270-34799775_374257,1.68741011664865,0.699132903181818,10.5329405819494,1.24005439237717e-13,9.4655801572106e-12,20.8803322988207
GT_CpG_22:chr32:28632158-28632564_359084,1.68620948189189,-0.1666585555,6.22864974121613,1.5278155418953e-07,2.81796253418769e-06,6.95006723437201
GT_CpG_112:chr5:10783170-10784688_54385,1.68228889763707,0.933698613272727,15.9432960441595,6.01043030397218e-20,5.23871900843194e-17,35.2550090971977
GT_CpG_50:chr14:22065074-22065779_694384,1.68142698002317,0.162166071772727,5.61400819872616,1.22499113628188e-06,1.83279212761312e-05,4.89663159022762
GT_CpG_85:chr5:46827287-46828325_926075,1.67973344105405,0.625789488886364,8.32005239018599,1.35640258542767e-10,4.77787711459057e-09,13.9212089829247
GT_CpG_227:chr1:6375290-6378649_348458,1.67831098843243,0.449873406545455,7.16854194137078,6.31254807783441e-09,1.55343394227942e-07,10.1061184136823
GT_CpG_446:chr3:80386924-80392573_638105,1.67728498894208,0.643680394818182,12.6614296345444,2.64535433643491e-16,4.29200152273784e-14,26.9833191288874
GT_CpG_137:chr32:16806811-16808635_137680,1.67556532047104,0.702911698681818,14.2640416335857,3.75893513418883e-18,1.25786723119878e-15,31.1873451380602
GT_CpG_179:chr18:48412653-48414686_233405,1.67496964794595,0.916497751954545,7.61233970921499,1.41991070886197e-09,3.99525776707489e-08,11.5872615326278
GT_CpG_103:chr1:40710639-40711777_21815,1.6743501067529,0.385914133704545,6.38057706328058,9.11956271447905e-08,1.77646616931372e-06,7.46025878120527
GT_CpG_181:chr24:1924200-1926322_244235,1.67201457420077,0.887781103863636,11.8465826029027,2.60053843138145e-15,3.14523684989815e-13,24.718063030548
GT_CpG_39:chr2:46558937-46559574_597824,1.67125626364479,0.0699859919090909,4.5427431003723,4.26143603454148e-05,0.000420633029071847,1.42203871126744
GT_CpG_42:chr24:13170634-13171191_928511,1.66648042572587,0.739429511386364,8.96799620591802,1.64810209006319e-11,7.15749921593028e-10,16.0175562966965
GT_CpG_75:chr5:35730011-35730944_872155,1.6654872237529,0.663513587818182,10.4274299074713,1.70783106092155e-13,1.26748119469859e-11,20.56218337732
GT_CpG_42:chr8:34834860-34835362_626928,1.66387607014672,0.519885516818182,11.6827482486111,4.16001522798902e-15,4.81213613363581e-13,24.2519692064757
GT_CpG_22:chr28:555134-555593_357814,1.66305872281081,-0.379211841272727,6.08983361859811,2.44754858752615e-07,4.31881702033392e-06,6.4844985609284
GT_CpG_217:chr3:47653366-47655868_330479,1.66197120479151,0.821235843795455,16.0658160092485,4.49876444603545e-20,4.13004886558614e-17,35.5390586463729
GT_CpG_59:chr12:52302643-52303417_759592,1.65807207671042,0.768618890545455,11.4173336225397,8.9706958848253e-15,9.31337149771101e-13,23.489293999382
GT_CpG_107:chr17:59002102-59003138_32314,1.65638070255985,0.380742992931818,14.7289778947385,1.15877577725658e-18,4.87974801750553e-16,32.3469441351613
GT_CpG_66:chr9:24038885-24039825_814971,1.65602765340155,-0.135319440886364,5.01857519163933,8.97692316587115e-06,0.00010711432770891,2.94155315042036
GT_CpG_74:chr1:112078215-112079100_864973,1.65596996343243,0.590663079522727,11.3964740698366,9.53284782917068e-15,9.81542867553538e-13,23.4289553532501
GT_CpG_56:chr5:34134775-34135584_744803,1.65540047501544,0.01570594725,6.99222589855145,1.14538991594841e-08,2.68300429123942e-07,9.5151473223081
GT_CpG_299:chr1:29424366-29428245_475398,1.65496912485714,0.998853961409091,18.6762865766767,1.33804220332197e-22,5.00947219620862e-19,41.2143398212007
GT_CpG_163:chr33:26089363-26091406_199048,1.65454449857915,-0.221450204545455,5.07595382905158,7.42196973307874e-06,9.07562817703289e-05,3.12775211542814
GT_CpG_88:chr12:57810020-57811233_938122,1.65316576943243,0.835798110295455,12.6697664627538,2.58534157136707e-16,4.23126710712954e-14,27.006042880369
GT_CpG_104:chr12:26141634-26142714_18042,1.64988990197297,0.938905827568182,13.1849250063236,6.36824788203148e-17,1.3042380457413e-14,28.3926488399632
GT_CpG_57:chr29:39036615-39037478_1116736,1.64871351732432,-0.146017425977273,5.0644071783913,7.71184527207185e-06,9.39026149941458e-05,3.09023776734532
GT_CpG_20:chr1:107053975-107054399_313052,1.64792643783398,0.128482117295455,6.00404364067648,3.27433750266113e-07,5.60616241490344e-06,6.19716943218511
GT_CpG_39:chr28:13494397-13495035_597379,1.64763260532432,0.458481914295455,8.89519397979255,2.08382678267771e-11,8.79610564982595e-10,15.7842160522991
GT_CpG_50:chr16:6107129-6107724_694745,1.64606725227027,0.688584383681818,8.76391983819266,3.18571187944277e-11,1.28799671553005e-09,15.3620062009601
GT_CpG_74:chr1:16948396-16949599_865039,1.6437844326139,0.358331626022727,8.63750611440103,4.80277522340011e-11,1.86146031641999e-09,14.9536968648376
GT_CpG_91:chr20:47126454-47127641_953644,1.64344730351737,0.933677607386364,12.0519720115199,1.45011128713731e-15,1.87409382519377e-13,25.2973298475576
GT_CpG_42:chr9:14559723-14560420_627098,1.64250074157143,0.242251781840909,5.40312700193161,2.49010289617312e-06,3.45653949798787e-05,4.19902087028998
GT_CpG_24:chr14:28761448-28761952_392438,1.64102473064865,-0.201275765590909,4.33786408801565,8.22283848828883e-05,0.000743327939465935,0.784034704415116
GT_CpG_190:chr25:30972910-30975503_267683,1.64100720826641,-1.03898669975,4.91567828030959,1.26115195233872e-05,0.000144856616676993,2.60908656529929
